Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL4SMGP_008_Line_Y_9.00805km,SPL4SMGP_008_Sample_X_9.00805km,SPL4SMGP_008_Geophysical_Data_sm_surface
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 01:30:00 UTC,h00v00,988.0,1331.0,0.4777817
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 04:30:00 UTC,h00v00,988.0,1331.0,0.4801238
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 07:30:00 UTC,h00v00,988.0,1331.0,0.4810792
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 10:30:00 UTC,h00v00,988.0,1331.0,0.4801531
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 13:30:00 UTC,h00v00,988.0,1331.0,0.4793077
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 16:30:00 UTC,h00v00,988.0,1331.0,0.4784188
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 19:30:00 UTC,h00v00,988.0,1331.0,0.4788515
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-19 22:30:00 UTC,h00v00,988.0,1331.0,0.4801167
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 01:30:00 UTC,h00v00,988.0,1331.0,0.480423
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 04:30:00 UTC,h00v00,988.0,1331.0,0.4816208
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 07:30:00 UTC,h00v00,988.0,1331.0,0.4823132
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 10:30:00 UTC,h00v00,988.0,1331.0,0.4819012
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 13:30:00 UTC,h00v00,988.0,1331.0,0.4785314
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 16:30:00 UTC,h00v00,988.0,1331.0,0.4746572
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 19:30:00 UTC,h00v00,988.0,1331.0,0.4706032
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-20 22:30:00 UTC,h00v00,988.0,1331.0,0.4699294
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 01:30:00 UTC,h00v00,988.0,1331.0,0.4704035
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 04:30:00 UTC,h00v00,988.0,1331.0,0.4729861
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 07:30:00 UTC,h00v00,988.0,1331.0,0.4798845
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 10:30:00 UTC,h00v00,988.0,1331.0,0.4802212
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 13:30:00 UTC,h00v00,988.0,1331.0,0.4769286
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 16:30:00 UTC,h00v00,988.0,1331.0,0.478217
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 19:30:00 UTC,h00v00,988.0,1331.0,0.4822998
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-21 22:30:00 UTC,h00v00,988.0,1331.0,0.4831629
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 01:30:00 UTC,h00v00,988.0,1331.0,0.4782514
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 04:30:00 UTC,h00v00,988.0,1331.0,0.4757246
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 07:30:00 UTC,h00v00,988.0,1331.0,0.4744494
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 10:30:00 UTC,h00v00,988.0,1331.0,0.4737619
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 13:30:00 UTC,h00v00,988.0,1331.0,0.4711235
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 16:30:00 UTC,h00v00,988.0,1331.0,0.4665761
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 19:30:00 UTC,h00v00,988.0,1331.0,0.4632257
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-22 22:30:00 UTC,h00v00,988.0,1331.0,0.463746
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 01:30:00 UTC,h00v00,988.0,1331.0,0.4657219
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 04:30:00 UTC,h00v00,988.0,1331.0,0.4667762
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 07:30:00 UTC,h00v00,988.0,1331.0,0.4674666
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 10:30:00 UTC,h00v00,988.0,1331.0,0.4650034
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 13:30:00 UTC,h00v00,988.0,1331.0,0.4640662
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 16:30:00 UTC,h00v00,988.0,1331.0,0.4604082
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 19:30:00 UTC,h00v00,988.0,1331.0,0.4578027
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-23 22:30:00 UTC,h00v00,988.0,1331.0,0.4491502
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 01:30:00 UTC,h00v00,988.0,1331.0,0.4544671
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 04:30:00 UTC,h00v00,988.0,1331.0,0.4582625
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 07:30:00 UTC,h00v00,988.0,1331.0,0.4609129
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 10:30:00 UTC,h00v00,988.0,1331.0,0.4638249
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 13:30:00 UTC,h00v00,988.0,1331.0,0.4628478
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 16:30:00 UTC,h00v00,988.0,1331.0,0.4598794
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 19:30:00 UTC,h00v00,988.0,1331.0,0.4581438
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-24 22:30:00 UTC,h00v00,988.0,1331.0,0.4585833
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 01:30:00 UTC,h00v00,988.0,1331.0,0.4632371
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 04:30:00 UTC,h00v00,988.0,1331.0,0.4659086
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 07:30:00 UTC,h00v00,988.0,1331.0,0.4687972
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 10:30:00 UTC,h00v00,988.0,1331.0,0.4693297
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 13:30:00 UTC,h00v00,988.0,1331.0,0.4671228
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 16:30:00 UTC,h00v00,988.0,1331.0,0.4639149
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 19:30:00 UTC,h00v00,988.0,1331.0,0.4609575
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-25 22:30:00 UTC,h00v00,988.0,1331.0,0.463681
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 01:30:00 UTC,h00v00,988.0,1331.0,0.4649892
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 04:30:00 UTC,h00v00,988.0,1331.0,0.4672522
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 07:30:00 UTC,h00v00,988.0,1331.0,0.470279
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 10:30:00 UTC,h00v00,988.0,1331.0,0.4685863
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 13:30:00 UTC,h00v00,988.0,1331.0,0.4665419
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 16:30:00 UTC,h00v00,988.0,1331.0,0.4631752
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 19:30:00 UTC,h00v00,988.0,1331.0,0.462277
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-26 22:30:00 UTC,h00v00,988.0,1331.0,0.464366
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 01:30:00 UTC,h00v00,988.0,1331.0,0.4668742
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 04:30:00 UTC,h00v00,988.0,1331.0,0.4692686
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 07:30:00 UTC,h00v00,988.0,1331.0,0.4724875
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 10:30:00 UTC,h00v00,988.0,1331.0,0.4712773
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 13:30:00 UTC,h00v00,988.0,1331.0,0.4667635
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 16:30:00 UTC,h00v00,988.0,1331.0,0.4673564
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 19:30:00 UTC,h00v00,988.0,1331.0,0.470796
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-27 22:30:00 UTC,h00v00,988.0,1331.0,0.4711768
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 01:30:00 UTC,h00v00,988.0,1331.0,0.4717269
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 04:30:00 UTC,h00v00,988.0,1331.0,0.4722029
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 07:30:00 UTC,h00v00,988.0,1331.0,0.4718117
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 10:30:00 UTC,h00v00,988.0,1331.0,0.4684257
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 13:30:00 UTC,h00v00,988.0,1331.0,0.4679036
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 16:30:00 UTC,h00v00,988.0,1331.0,0.4703658
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 19:30:00 UTC,h00v00,988.0,1331.0,0.4732366
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-28 22:30:00 UTC,h00v00,988.0,1331.0,0.4717011
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 01:30:00 UTC,h00v00,988.0,1331.0,0.4695157
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 04:30:00 UTC,h00v00,988.0,1331.0,0.4683212
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 07:30:00 UTC,h00v00,988.0,1331.0,0.4680605
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 10:30:00 UTC,h00v00,988.0,1331.0,0.4664806
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 13:30:00 UTC,h00v00,988.0,1331.0,0.4650636
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 16:30:00 UTC,h00v00,988.0,1331.0,0.4652041
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 19:30:00 UTC,h00v00,988.0,1331.0,0.4651543
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-29 22:30:00 UTC,h00v00,988.0,1331.0,0.4644783
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 01:30:00 UTC,h00v00,988.0,1331.0,0.4741563
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 04:30:00 UTC,h00v00,988.0,1331.0,0.4753323
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 07:30:00 UTC,h00v00,988.0,1331.0,0.4727775
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 10:30:00 UTC,h00v00,988.0,1331.0,0.4719903
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 13:30:00 UTC,h00v00,988.0,1331.0,0.4707084
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 16:30:00 UTC,h00v00,988.0,1331.0,0.4687106
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 19:30:00 UTC,h00v00,988.0,1331.0,0.4671481
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-30 22:30:00 UTC,h00v00,988.0,1331.0,0.4676492
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 01:30:00 UTC,h00v00,988.0,1331.0,0.4661414
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 04:30:00 UTC,h00v00,988.0,1331.0,0.4684041
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 07:30:00 UTC,h00v00,988.0,1331.0,0.4705209
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 10:30:00 UTC,h00v00,988.0,1331.0,0.4717479
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 13:30:00 UTC,h00v00,988.0,1331.0,0.4693035
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 16:30:00 UTC,h00v00,988.0,1331.0,0.4680623
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 19:30:00 UTC,h00v00,988.0,1331.0,0.4684792
Lavoura,MTAgro,-12.5564,-55.7224,2022-03-31 22:30:00 UTC,h00v00,988.0,1331.0,0.475894
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 01:30:00 UTC,h00v00,988.0,1331.0,0.4793389
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 04:30:00 UTC,h00v00,988.0,1331.0,0.4719594
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 07:30:00 UTC,h00v00,988.0,1331.0,0.4709297
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 10:30:00 UTC,h00v00,988.0,1331.0,0.4695802
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 13:30:00 UTC,h00v00,988.0,1331.0,0.4680574
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 16:30:00 UTC,h00v00,988.0,1331.0,0.4648435
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 19:30:00 UTC,h00v00,988.0,1331.0,0.4634973
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-01 22:30:00 UTC,h00v00,988.0,1331.0,0.4623586
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 01:30:00 UTC,h00v00,988.0,1331.0,0.4629747
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 04:30:00 UTC,h00v00,988.0,1331.0,0.4627077
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 07:30:00 UTC,h00v00,988.0,1331.0,0.4628773
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 10:30:00 UTC,h00v00,988.0,1331.0,0.4631685
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 13:30:00 UTC,h00v00,988.0,1331.0,0.4620638
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 16:30:00 UTC,h00v00,988.0,1331.0,0.458032
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 19:30:00 UTC,h00v00,988.0,1331.0,0.4555408
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-02 22:30:00 UTC,h00v00,988.0,1331.0,0.4562451
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 01:30:00 UTC,h00v00,988.0,1331.0,0.4589608
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 04:30:00 UTC,h00v00,988.0,1331.0,0.4611894
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 07:30:00 UTC,h00v00,988.0,1331.0,0.461336
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 10:30:00 UTC,h00v00,988.0,1331.0,0.4595226
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 13:30:00 UTC,h00v00,988.0,1331.0,0.4581113
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 16:30:00 UTC,h00v00,988.0,1331.0,0.452555
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 19:30:00 UTC,h00v00,988.0,1331.0,0.4493368
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-03 22:30:00 UTC,h00v00,988.0,1331.0,0.4463053
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 01:30:00 UTC,h00v00,988.0,1331.0,0.4499406
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 04:30:00 UTC,h00v00,988.0,1331.0,0.4523039
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 07:30:00 UTC,h00v00,988.0,1331.0,0.4543007
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 10:30:00 UTC,h00v00,988.0,1331.0,0.4560834
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 13:30:00 UTC,h00v00,988.0,1331.0,0.4540053
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 16:30:00 UTC,h00v00,988.0,1331.0,0.4478452
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 19:30:00 UTC,h00v00,988.0,1331.0,0.4440869
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-04 22:30:00 UTC,h00v00,988.0,1331.0,0.4457835
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 01:30:00 UTC,h00v00,988.0,1331.0,0.4481648
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 04:30:00 UTC,h00v00,988.0,1331.0,0.45063
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 07:30:00 UTC,h00v00,988.0,1331.0,0.4522971
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 10:30:00 UTC,h00v00,988.0,1331.0,0.4530981
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 13:30:00 UTC,h00v00,988.0,1331.0,0.4510357
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 16:30:00 UTC,h00v00,988.0,1331.0,0.4470429
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 19:30:00 UTC,h00v00,988.0,1331.0,0.4465682
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-05 22:30:00 UTC,h00v00,988.0,1331.0,0.4494829
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 01:30:00 UTC,h00v00,988.0,1331.0,0.4500888
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 04:30:00 UTC,h00v00,988.0,1331.0,0.4498386
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 07:30:00 UTC,h00v00,988.0,1331.0,0.4499641
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 10:30:00 UTC,h00v00,988.0,1331.0,0.4473976
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 13:30:00 UTC,h00v00,988.0,1331.0,0.4460278
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 16:30:00 UTC,h00v00,988.0,1331.0,0.4397543
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 19:30:00 UTC,h00v00,988.0,1331.0,0.4360851
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-06 22:30:00 UTC,h00v00,988.0,1331.0,0.4295573
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 01:30:00 UTC,h00v00,988.0,1331.0,0.4347141
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 04:30:00 UTC,h00v00,988.0,1331.0,0.4387186
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 07:30:00 UTC,h00v00,988.0,1331.0,0.4413591
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 10:30:00 UTC,h00v00,988.0,1331.0,0.4429618
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 13:30:00 UTC,h00v00,988.0,1331.0,0.4422066
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 16:30:00 UTC,h00v00,988.0,1331.0,0.4363239
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 19:30:00 UTC,h00v00,988.0,1331.0,0.4331592
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-07 22:30:00 UTC,h00v00,988.0,1331.0,0.4365653
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 01:30:00 UTC,h00v00,988.0,1331.0,0.4408813
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 04:30:00 UTC,h00v00,988.0,1331.0,0.4515768
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 07:30:00 UTC,h00v00,988.0,1331.0,0.4583405
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 10:30:00 UTC,h00v00,988.0,1331.0,0.4525371
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 13:30:00 UTC,h00v00,988.0,1331.0,0.4525552
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 16:30:00 UTC,h00v00,988.0,1331.0,0.4688157
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 19:30:00 UTC,h00v00,988.0,1331.0,0.4697473
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-08 22:30:00 UTC,h00v00,988.0,1331.0,0.4695294
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 01:30:00 UTC,h00v00,988.0,1331.0,0.4613555
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 04:30:00 UTC,h00v00,988.0,1331.0,0.4583004
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 07:30:00 UTC,h00v00,988.0,1331.0,0.4562618
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 10:30:00 UTC,h00v00,988.0,1331.0,0.4544971
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 13:30:00 UTC,h00v00,988.0,1331.0,0.4507141
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 16:30:00 UTC,h00v00,988.0,1331.0,0.4439504
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 19:30:00 UTC,h00v00,988.0,1331.0,0.4393864
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-09 22:30:00 UTC,h00v00,988.0,1331.0,0.4401736
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 01:30:00 UTC,h00v00,988.0,1331.0,0.4421254
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 04:30:00 UTC,h00v00,988.0,1331.0,0.443423
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 07:30:00 UTC,h00v00,988.0,1331.0,0.4446006
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 10:30:00 UTC,h00v00,988.0,1331.0,0.4455673
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 13:30:00 UTC,h00v00,988.0,1331.0,0.4430389
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 16:30:00 UTC,h00v00,988.0,1331.0,0.4359568
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 19:30:00 UTC,h00v00,988.0,1331.0,0.4316954
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-10 22:30:00 UTC,h00v00,988.0,1331.0,0.4336152
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 01:30:00 UTC,h00v00,988.0,1331.0,0.4367062
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 04:30:00 UTC,h00v00,988.0,1331.0,0.438942
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 07:30:00 UTC,h00v00,988.0,1331.0,0.4406588
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 10:30:00 UTC,h00v00,988.0,1331.0,0.4377362
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 13:30:00 UTC,h00v00,988.0,1331.0,0.4374373
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 16:30:00 UTC,h00v00,988.0,1331.0,0.4319058
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 19:30:00 UTC,h00v00,988.0,1331.0,0.4279983
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-11 22:30:00 UTC,h00v00,988.0,1331.0,0.4249299
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 01:30:00 UTC,h00v00,988.0,1331.0,0.4290043
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 04:30:00 UTC,h00v00,988.0,1331.0,0.4324703
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 07:30:00 UTC,h00v00,988.0,1331.0,0.4351667
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 10:30:00 UTC,h00v00,988.0,1331.0,0.4369882
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 13:30:00 UTC,h00v00,988.0,1331.0,0.4351614
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 16:30:00 UTC,h00v00,988.0,1331.0,0.4292725
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 19:30:00 UTC,h00v00,988.0,1331.0,0.4253285
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-12 22:30:00 UTC,h00v00,988.0,1331.0,0.4274239
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 01:30:00 UTC,h00v00,988.0,1331.0,0.4310721
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 04:30:00 UTC,h00v00,988.0,1331.0,0.4338183
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 07:30:00 UTC,h00v00,988.0,1331.0,0.4356908
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 10:30:00 UTC,h00v00,988.0,1331.0,0.4371576
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 13:30:00 UTC,h00v00,988.0,1331.0,0.4344913
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 16:30:00 UTC,h00v00,988.0,1331.0,0.4272349
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 19:30:00 UTC,h00v00,988.0,1331.0,0.4228218
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-13 22:30:00 UTC,h00v00,988.0,1331.0,0.4252369
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 01:30:00 UTC,h00v00,988.0,1331.0,0.4293509
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 04:30:00 UTC,h00v00,988.0,1331.0,0.4331477
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 07:30:00 UTC,h00v00,988.0,1331.0,0.4349844
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 10:30:00 UTC,h00v00,988.0,1331.0,0.4338078
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 13:30:00 UTC,h00v00,988.0,1331.0,0.4325804
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 16:30:00 UTC,h00v00,988.0,1331.0,0.4264081
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 19:30:00 UTC,h00v00,988.0,1331.0,0.4229316
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-14 22:30:00 UTC,h00v00,988.0,1331.0,0.4209341
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 01:30:00 UTC,h00v00,988.0,1331.0,0.4263825
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 04:30:00 UTC,h00v00,988.0,1331.0,0.4311275
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 07:30:00 UTC,h00v00,988.0,1331.0,0.4339382
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 10:30:00 UTC,h00v00,988.0,1331.0,0.4352104
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 13:30:00 UTC,h00v00,988.0,1331.0,0.4332065
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 16:30:00 UTC,h00v00,988.0,1331.0,0.4279246
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 19:30:00 UTC,h00v00,988.0,1331.0,0.4257194
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-15 22:30:00 UTC,h00v00,988.0,1331.0,0.4292309
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-16 01:30:00 UTC,h00v00,988.0,1331.0,0.4328807
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-16 04:30:00 UTC,h00v00,988.0,1331.0,0.4338004
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-16 07:30:00 UTC,h00v00,988.0,1331.0,0.4337453
Lavoura,MTAgro,-12.5564,-55.7224,2022-04-16 10:30:00 UTC,h00v00,988.0,1331.0,0.4317351
